id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_sekolah,npsn,status_sekolah,alamat_sekolah,tahun
532,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP ISLAM YAFAC,20231074,SWASTA,JL. MAYOR OKING JAYAATMAJA NO 30,2023
5320,32,JAWA BARAT,3275,KOTA BEKASI,3275012,PONDOKMELATI,32.75.12,PONDOKMELATI,SMP IT NUR HIKMAH,69934444,SWASTA,JL KAMPUNG SAWAH NO. 10,2023
5321,32,JAWA BARAT,3275,KOTA BEKASI,3275012,PONDOKMELATI,32.75.12,PONDOKMELATI,SMP MUHAMMADIYAH BOARDING SCHOOL KAMPUNG SAWAH,69893781,SWASTA,JL. ANGSANA 1A NO 118 RT 001/010,2023
5322,32,JAWA BARAT,3275,KOTA BEKASI,3275012,PONDOKMELATI,32.75.12,PONDOKMELATI,SMP NASSA,20231683,SWASTA,JL. RAYA HANKAM - BOJONG NANGKA II/38,2023
5323,32,JAWA BARAT,3275,KOTA BEKASI,3275012,PONDOKMELATI,32.75.12,PONDOKMELATI,SMP PA VAN DER STEUR,20222896,SWASTA,JL. RAYA PASAR KECAPI NO.26,2023
5324,32,JAWA BARAT,3275,KOTA BEKASI,3275012,PONDOKMELATI,32.75.12,PONDOKMELATI,SMP S IMANUEL,20222931,SWASTA,BOJONG NANGKA IV NO. 45,2023
5325,32,JAWA BARAT,3275,KOTA BEKASI,3275012,PONDOKMELATI,32.75.12,PONDOKMELATI,SMP SANDIKTA,20222911,SWASTA,JL. RAYA HANKAM NO.208,2023
5326,32,JAWA BARAT,3275,KOTA BEKASI,3275012,PONDOKMELATI,32.75.12,PONDOKMELATI,SMP STRADA KAMPUNG SAWAH,20222996,SWASTA,JL. RAYA KAMPUNG SAWAH NO. 4 RT 03 RW 04,2023
5327,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP NEGERI 23 BEKASI,20222956,NEGERI,JL. JATIKRAMAT INDAH II,2023
5328,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP NEGERI 24 BEKASI,20222955,NEGERI,JL. GARUDA RAYA NO. 24 BUMI DIRGANTARA PERMAI JATISARI-JATIASIH,2023
5329,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP NEGERI 30 BEKASI,20222979,NEGERI,"JL. WIBAWA MUKTI II, PERUM BUMI ASIH INDAH",2023
533,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP IT AL UTSMANIYAH,69968051,SWASTA,JL. RAYA TAJUR KP DUKUH RT 003/002,2023
5330,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP NEGERI 34 BEKASI,20231688,NEGERI,JL. WIBAWA MUKTI IV RT 002 RW 001,2023
5331,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP NEGERI 39 BEKASI,20269389,NEGERI,JL. WIBAWA MUKTI PERUM ASABRI INDAH,2023
5332,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP NEGERI 9 BEKASI,20222973,NEGERI,JALAN SWATANTRA IV NO. 4 JATIASIH,2023
5333,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMPN 47 KOTA BEKASI,69973605,NEGERI,JL.JAMBLANG RT 004 RW 011,2023
5334,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP AL FURSAN,70003119,SWASTA,JL RAYA PARPOSTEL NO 102 RT 001 RW 012,2023
5335,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP AL MUBAAROK,70009521,SWASTA,JL SWATANTRA I KAV 3 RT 009/005,2023
5336,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP AT-TAQWA 05,20231646,SWASTA,JL. WIBAWA MUKTI II KM 5 KP. CAKUNG RT 01/05,2023
5337,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP HUFFAZH DARUL MUNIR,69889126,SWASTA,PERUM PONDOK MITRA LESTARI NO D-13,2023
5338,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP ISLAM AL ALAQ,69993049,SWASTA,JL KH MOH SEMAN NO.4 RT 01 RW 08,2023
5339,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP ISLAM AL FAJAR,20222929,SWASTA,JL. SWATANTRA V NO.1 VILLA NUSA INDAH RAYA,2023
534,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP KUWWA KENCANA,20200577,SWASTA,JLN.KH.AHMAD SYAFEI NO. 23 RT 05 RW 01 DESA GUNUNGSARI,2023
5340,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP ISLAM ARRAHMAN,20231661,SWASTA,JL. NANGKA NO. 1,2023
5341,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP ISLAM AS-SYAFI`IYAH 08,69873994,SWASTA,JL. AS-SYAFI`IYAH PAYANGAN RT 01 RW 07,2023
5342,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP ISLAM NURUL JIHAD,20222948,SWASTA,JL. KOMSEN KRANGGAN KM.04 GG. H. MISAN,2023
5343,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP IT ARAFAH,69920589,SWASTA,JL WIBAWA MUKTI IV NO.12,2023
5344,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP KIHAJAR DEWANTARA,20254152,SWASTA,JL.H.DEHIR NO 65 RT 001/02,2023
5345,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP MALIDAR,20253166,SWASTA,JL.BALAI DESA NO 2,2023
5346,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP MUDI AL AZIZIYYAH,20222901,SWASTA,JL. RAYA ANGKASAPURI,2023
5347,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP NURHIDAYATUL HAQ,69948944,SWASTA,KP CAKUNG GANG MAYANG SARI RT 05/03,2023
5348,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP NURUL ANWAR,20222897,SWASTA,JL RATNA GG MASJID AL MUHAJIRIN RT 002 RW 008,2023
5349,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP PERMATA SAKTI,20222920,SWASTA,JL. MURAI RAYA NO. 66,2023
535,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP MUHAMMADIYAH ALMADANI GUNUNGSARI,70026675,SWASTA,JL. INDUSTRI TENGAH RT.01/01 DESA GUNUNGSARI,2023
5350,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP SHIDQIA ISLAMIC SCHOOL,69968117,SWASTA,JL. SURYADARMA 1A PERUM BUMI DIRGANTARA PERMAI,2023
5351,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP TASHFIA,20222992,SWASTA,JL.RATNA NO. 82 KAMPUNG CIKUNIR RT.02/08 KOTA BEKASI 17421,2023
5352,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP TULUS BHAKTI,20222987,SWASTA,JL. SWATANTRA II NO. 7 JATIASIH KOTA BEKASI,2023
5353,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP TUNAS HARAPAN JAYA,20222998,SWASTA,JL. JATIKRAMAT INDAH II NO.23,2023
5354,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP Wibawa Bangsa,20231643,SWASTA,"JALAN WIBAWA MUKTI IV, GANG MESJID HIDAYATUL MUHLISIN",2023
5355,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP YAPIDH,20223007,SWASTA,JL. KOMSEN KRANGGAN KM.3 JATILUHUR JATIASIH BEKASI,2023
5356,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMP YPP,20223004,SWASTA,JL. WIBAWA MUKTI NO.4,2023
5357,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMPIT AL IKHLAS,69979061,SWASTA,JL. RAWA SEMUT 2 RT. 02 RW. 13,2023
5358,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMPIT AL ITTIHAD,69979626,SWASTA,JL AL HIDAYAH BOJONG SARI RT 02/01,2023
5359,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMPIT ALMARJAN,20253605,SWASTA,JL. PERINTIS 1 DEPAN BLOK H7 DUTA INDAH,2023
536,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP PAKAR,69980810,SWASTA,JL SANJA RT 006/006,2023
5360,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMPIT DARUL MAZA,69979584,SWASTA,JL GAPIN MAYANGSARI RT 05/03,2023
5361,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMPIT MIFTAHUL MADANIYYAH,70006981,SWASTA,JL MADRASAH NURUL ISLAM 3 RT 05 RW 18,2023
5362,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMPIT PAPAN RAUDHOTUL JANNAH,69979448,SWASTA,JL. PARPOSTEL JL.MAWAR 1 NO.74 RT 02/01,2023
5363,32,JAWA BARAT,3275,KOTA BEKASI,3275020,JATIASIH,32.75.09,JATIASIH,SMPS IT ARRIDWAN,20231668,SWASTA,JL. WIBAWA MUKTI II GG.H.LONGKOT KP. PEDURENAN RT 004/01 NO 11,2023
5364,32,JAWA BARAT,3275,KOTA BEKASI,3275030,BANTARGEBANG,32.75.07,BANTARGEBANG,SMP NEGERI 27 BEKASI,20222968,NEGERI,JL.SAPTA TARUNA IV KOMP.PU,2023
5365,32,JAWA BARAT,3275,KOTA BEKASI,3275030,BANTARGEBANG,32.75.07,BANTARGEBANG,SMP NEGERI 31 BEKASI,20231685,NEGERI,JL. PANGKALAN VIII,2023
5366,32,JAWA BARAT,3275,KOTA BEKASI,3275030,BANTARGEBANG,32.75.07,BANTARGEBANG,SMPN 49 KOTA BEKASI,69949278,NEGERI,"JL.PANGKALAN 2, GG JUMIN RT 02 RW 03 KEL, CIKIWUL KEC BANTARGEBANG",2023
5367,32,JAWA BARAT,3275,KOTA BEKASI,3275030,BANTARGEBANG,32.75.07,BANTARGEBANG,SMP CITRA NUSANTARA,20223017,SWASTA,JL. RAYA NAROGONG KM 09,2023
5368,32,JAWA BARAT,3275,KOTA BEKASI,3275030,BANTARGEBANG,32.75.07,BANTARGEBANG,SMP ISLAM AL FALAH,20253798,SWASTA,JL. PANGKALAN V CIKIWUL,2023
5369,32,JAWA BARAT,3275,KOTA BEKASI,3275030,BANTARGEBANG,32.75.07,BANTARGEBANG,SMP ISLAM IBNU HAJAR,69908712,SWASTA,JL YON ARMED 7 RT 03/06 CIKIWUL,2023
537,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP PGRI CITEUREUP,20200710,SWASTA,JL. PAHLAWAN NO.7 CITEUREUP KAB. BOGOR,2023
5370,32,JAWA BARAT,3275,KOTA BEKASI,3275030,BANTARGEBANG,32.75.07,BANTARGEBANG,SMP ISLAM NURUL HUDA,20222949,SWASTA,JL.RAYA NAROGONG KM. 09 NO. 01,2023
5371,32,JAWA BARAT,3275,KOTA BEKASI,3275030,BANTARGEBANG,32.75.07,BANTARGEBANG,SMP IT ARRAHMAN ISLAMIC SCHOOL,69830097,SWASTA,GANG BARIN RT 02/RW.03,2023
5372,32,JAWA BARAT,3275,KOTA BEKASI,3275030,BANTARGEBANG,32.75.07,BANTARGEBANG,SMP PGRI BANTARGEBANG,20222917,SWASTA,JALAN RAYA BANTARGEBANG-SETU NO.45 RT.03/03,2023
5373,32,JAWA BARAT,3275,KOTA BEKASI,3275030,BANTARGEBANG,32.75.07,BANTARGEBANG,SMP PLUS AL BAHRI,69977411,SWASTA,JL SUMUR BATU DEPAN PERUM PU,2023
5374,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP NEGERI 10 BEKASI,20223002,NEGERI,JL. RAYA PADURENAN,2023
5375,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP NEGERI 26 BEKASI,20222967,NEGERI,PERUM GRAHA HARAPAN BLOK B.17,2023
5376,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP NEGERI 36 BEKASI,20258383,NEGERI,PERUM PERMATA LEGENDA BLOK K,2023
5377,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP NEGERI 40 KOTA BEKASI,69862662,NEGERI,JL RAWA MULYA RT. 002/003,2023
5378,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMPN 48 KOTA BEKASI,69973603,NEGERI,CIMUNING,2023
5379,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP DAYA UTAMA,20231653,SWASTA,JL. RAYA MUSTIKA JAYA NO. 24,2023
538,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP PUSPA MEKAR,20254121,SWASTA,KP. NYANGKOKOT RT 04 RW 05,2023
5380,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP INTELLIGENTSIA NURUL ILMI SECONDARY SCHOOL,70009384,SWASTA,JL MANDOR DEMONG NO.1,2023
5381,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP ISLAM ASSURUUR,20223102,SWASTA,JL. BENDA RT. 02/01 PADURENAN MUSTIKAJAYA,2023
5382,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP ISLAM ASSURYANIYAH,69960135,SWASTA,JL RAYA SETU BANTARGEBANG RT 03/04,2023
5383,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP ISLAM REJIS,70001088,SWASTA,KOMPLEK PERUM KODAM MUSTIKA JAYA,2023
5384,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP ISLAM RIYADHUS SHALIHIN,69992183,SWASTA,PERUM MUTIARA INSANI JL KELAPA DUA RT 006 RW 008,2023
5385,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP ISLAM TERATAI PUTIH GLOBAL,20222991,SWASTA,JL. KAMPUS TERATAI PUTIH NO. 1,2023
5386,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP ISLAMIC GREEN SCHOOL,69964660,SWASTA,JL CIPETE RAYA NO.113 RT 03/005,2023
5387,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP IT AL AZHAR JAYA INDONESIA,69900736,SWASTA,JL SIRIH PRADA NO.135 PABUARAN,2023
5388,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP IT IBNU RUSYD,20280606,SWASTA,"JL. BENDA RT.03/10 KEL. PEDURENAN, KECAMATAN MUSTIKA JAYA",2023
5389,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP IT TITIAN ILMU,69864696,SWASTA,JL. RAYA CIKETING RT.01/05 NO.4,2023
539,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP PUSPANEGARA,20200702,SWASTA,JL. RAYA PUSPANEGARA NO. 1,2023
5390,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP PELITA GLOBAL MANDIRI,70026254,SWASTA,JL GONDANG NO 14 KP CIKETING RT 01/10,2023
5391,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP PERSADA BHAKTI,20231692,SWASTA,JL. CIPETE RAYA BLOK G NO.2 MUSTIKASARI,2023
5392,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP PROKLAMASI 1945,20231696,SWASTA,JL. CARINGIN MUSTIKASARI,2023
5393,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP SUMBER DAYA,20231698,SWASTA,JL.RAYA MUSTIKASARI KP.BABAKAN,2023
5394,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP TINTA EMAS INDONESIA,20254020,SWASTA,JL ASEM RAYA MUSTIKA JAYA NO.01,2023
5395,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMPIT AL QURAN INSAN MADANI,69988233,SWASTA,JL MACEM TELKOM NO.105 RT 004/005,2023
5396,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMPIT ARKAN CENDEKIA,69988635,SWASTA,JL BAWANG RAYA NO. 62 RT 002 RW 008,2023
5397,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMPIT BAHANA MANDIRI,69984908,SWASTA,KP KELAPA DUA RT 002/007,2023
5398,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMPS AL IHSAN LEGENDA,20231644,SWASTA,DK ZAMRUD SELATAN III,2023
5399,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMPS BINA KREASI MANDIRI,20271863,SWASTA,"JL. BAYAN NO. 1A, KP. CIKETING ASEM JAYA MUSTIKA",2023
54,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201030,PAMIJAHAN,32.01.17,PAMIJAHAN,SMP AL-IJTIHAD,20200636,SWASTA,JALAN KAPTEN DASUKI BAKRI KM.4 CIMAYANG,2023
540,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP PUSPAWIYATA,20200701,SWASTA,JL. LANBAW KM2 LIO BARU RT.002/003,2023
5400,32,JAWA BARAT,3275,KOTA BEKASI,3275031,MUSTIKAJAYA,32.75.11,MUSTIKAJAYA,SMP BINA NUSANTARA,69969399,SWASTA,JL TIRTA UTAMA NO.1 BUMIWEDARI,2023
5401,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP NEGERI 1 BEKASI,20223003,NEGERI,JL. KH. AGUS SALIM RT.03/07 NO. 138,2023
5402,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP NEGERI 11 BEKASI,20222984,NEGERI,JL. PULAU SUMATERA RAYA NO. 1 PERUMNAS 3,2023
5403,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP NEGERI 18 KOTA BEKASI,20222962,NEGERI,JL. KH. AGUS SALIM NO. 78,2023
5404,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP Negeri 2 Bekasi,20222960,NEGERI,JL. CHAIRIL ANWAR NO. 37,2023
5405,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP NEGERI 3 BEKASI,20222980,NEGERI,JL. K.H. AGUS SALIM NO. 75,2023
5406,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP NEGERI 32 KOTA BEKASI,20231686,NEGERI,JL. TAMAN KUSUMA PERUM. WISMA JAYA,2023
5407,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP NEGERI 56 KOTA BEKASI,70009535,NEGERI,JL PROF MOH YAMIN,2023
5408,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP ADVENT XIV,20222907,SWASTA,JL. SERSAN ASWAN NO. 3,2023
5409,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP AL MUHADJIRIN,20223106,SWASTA,JL. P. JAWA RAYA PERUMNAS 3,2023
541,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP TAHFIDZ INDONESIA,70007930,SWASTA,KP TAJUR RT 003/004,2023
5410,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP AMAR MARUF,20223104,SWASTA,JL.KATHALINA NO.2 KOMPLEK TNI-AU BEKASI TIMUR,2023
5411,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP ANANDA,20223103,SWASTA,JL. PROF. MR. H. MUH. YAMIN NO. 21,2023
5412,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP BANI SALEH 1,20223101,SWASTA,JL. RA. KARTINI NO. 7B,2023
5413,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP CITRA MANDALA,20223079,SWASTA,JL. KARANG SATRIA NO.115,2023
5414,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP GLOBAL PERSADA MANDIRI,20270517,SWASTA,KOMP. GPM SCHOOL JL. MEKAR SARI NO. 05 RT. 010/003,2023
5415,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP ISLAM AL HIDAYAH,20222928,SWASTA,JL. P. SELAYAR RAYA PERUMNAS III,2023
5416,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP ISLAM NURUL HIDAYAH,20222950,SWASTA,JL. RASAMALA RAYA RW.09 BJI,2023
5417,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP ISLAM RAUDLATUL JANNAH,20222946,SWASTA,JL. KH. AGUS SALIM NO. 95A,2023
5418,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP IT YPI 45,20222923,SWASTA,JL. CUT MEUTIA NO. 83 BEKASI,2023
5419,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP MANDALAHAYU,20222905,SWASTA,JL.MARGAHAYU JAYA BLOK E NO.304-312,2023
542,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP TRIPLE J,20200739,SWASTA,JLN LANDBAU RT. 01/10,2023
5420,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP MUHAMMADIYAH 28 BEKASI,20222900,SWASTA,JL. KI MANGUNSARKORO NO. 45 BEKASI,2023
5421,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP PGRI 1 BEKASI,20222919,SWASTA,JL. LINGGARJATI 1 BLOK D PERUM DUREN JAYA,2023
5422,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP SANTA MARIA MONICA,20222910,SWASTA,JL. KARANG SATRIA NO.1 KAMP. CEREWET,2023
5423,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP SEJAHTERA BEKASI,20222909,SWASTA,JL. IRIGASI PERSADA BARU II NO.52,2023
5424,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP STRADA BUDI LUHUR,20222997,SWASTA,JLN. IR. H. JUANDA NO.164,2023
5425,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP TRI DHARMA,20222988,SWASTA,JL. RAWA SEMUT KAV. PROMARU,2023
5426,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP TUNAS HARAPAN BEKASI,20222985,SWASTA,JL.RS. MEKAR SARI NO.71 B,2023
5427,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMP YANWAR,20223009,SWASTA,JL. PROF. M. YAMIN GG. DELIMA NO. 84,2023
5428,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMPIT AL FATAH,20254105,SWASTA,JL. MASJID AL-MU AWANAH NO.60,2023
5429,32,JAWA BARAT,3275,KOTA BEKASI,3275040,BEKASI TIMUR,32.75.01,BEKASI TIMUR,SMPIT DAARUT TARBIYAH INDONESIA,20223098,SWASTA,JL LAPANGAN BEKASI TENGAH,2023
543,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201200,CITEUREUP,32.01.03,CITEUREUP,SMP YAPENI,20231168,SWASTA,JLN MAYOR OKING JAYAATMAJA NO 27,2023
